Num_Acc,code_insee,gravite
202400045663,02691,BlesseHospitalise
202400045664,54315,BlesseHospitalise
202400045665,45234,BlesseLeger
202400045666,73128,Tue
202400045667,75115,BlesseHospitalise
202400045668,49007,BlesseLeger
202400045669,35238,BlesseLeger
202400045670,04188,BlesseLeger
202400045671,75112,BlesseLeger
202400045672,44109,BlesseLeger
202400045673,85252,BlesseHospitalise
202400045674,75113,BlesseLeger
202400045675,85202,BlesseHospitalise
202400045676,34003,BlesseLeger
202400045677,75120,BlesseHospitalise
202400045678,30003,Tue
202400045679,44162,Tue
202400045680,33063,BlesseLeger
202400045681,48121,BlesseHospitalise
202400045682,41018,BlesseHospitalise
202400045683,75119,BlesseLeger
202400045684,08149,BlesseHospitalise
202400045685,33281,BlesseHospitalise
202400045686,38151,BlesseLeger
202400045687,75117,BlesseLeger
202400045688,31555,BlesseHospitalise
202400045689,30169,Tue
202400045690,37261,BlesseLeger
202400045691,75116,BlesseLeger
202400045692,97701,BlesseHospitalise
202400045693,75115,BlesseLeger
202400045694,35115,BlesseLeger
202400045695,41008,BlesseHospitalise
202400045696,75114,BlesseLeger
202400045697,31555,BlesseHospitalise
202400045698,19031,BlesseLeger
202400045699,75112,BlesseLeger
202400045700,28134,BlesseLeger
202400045701,17306,BlesseLeger
202400045702,75112,BlesseLeger
202400045703,25056,BlesseLeger
202400045704,11069,BlesseLeger
202400045705,68132,BlesseHospitalise
202400045706,75112,BlesseLeger
202400045707,39367,BlesseHospitalise
202400045708,06155,BlesseHospitalise
202400045709,19031,BlesseHospitalise
202400045710,29215,BlesseHospitalise
202400045711,75110,BlesseLeger
202400045712,01281,BlesseLeger
202400045713,13208,BlesseLeger
202400045714,75107,BlesseLeger
202400045715,69289,BlesseLeger
202400045716,75118,BlesseLeger
202400045717,13001,BlesseLeger
202400045718,38335,BlesseHospitalise
202400045719,49201,BlesseHospitalise
202400045720,75117,BlesseLeger
202400045721,75108,BlesseLeger
202400045722,12174,BlesseHospitalise
202400045723,66117,BlesseHospitalise
202400045724,12176,BlesseHospitalise
202400045725,75107,BlesseLeger
202400045726,75114,BlesseLeger
202400045727,72351,BlesseHospitalise
202400045728,75107,BlesseLeger
202400045729,10387,BlesseLeger
202400045730,14456,BlesseLeger
202400045731,75104,BlesseLeger
202400045732,75112,BlesseLeger
202400045733,13202,BlesseLeger
202400045734,06088,BlesseLeger
202400045735,75101,BlesseLeger
202400045736,13212,BlesseLeger
202400045737,75108,BlesseLeger
202400045738,05017,BlesseLeger
202400045739,06123,BlesseLeger
202400045740,94080,BlesseLeger
202400045741,13211,BlesseHospitalise
202400045742,75107,BlesseHospitalise
202400045743,64391,BlesseHospitalise
202400045744,94068,BlesseLeger
202400045745,05061,BlesseLeger
202400045746,13211,BlesseHospitalise
202400045747,75102,BlesseLeger
202400045748,94052,BlesseLeger
202400045749,83144,BlesseLeger
202400045750,05023,BlesseLeger
202400045751,64371,BlesseLeger
202400045752,94037,BlesseLeger
202400045753,75101,BlesseLeger
202400045754,83126,BlesseLeger
202400045755,04112,BlesseLeger
202400045756,73171,BlesseHospitalise
202400045757,94081,BlesseHospitalise
202400045758,94028,BlesseLeger
202400045759,69382,BlesseLeger
202400045760,75113,BlesseLeger
202400045761,94079,BlesseHospitalise
202400045762,40230,BlesseHospitalise
202400045763,33318,BlesseLeger
202400045764,94022,BlesseLeger
202400045765,75120,BlesseLeger
202400045766,93050,BlesseLeger
202400045767,87028,BlesseHospitalise
202400045768,93073,BlesseLeger
202400045769,95527,BlesseLeger
202400045770,75117,BlesseLeger
202400045771,93007,BlesseLeger
202400045772,30339,BlesseHospitalise
202400045773,93078,BlesseLeger
202400045774,75115,BlesseLeger
202400045775,77146,BlesseLeger
202400045776,92077,BlesseLeger
202400045777,75117,BlesseLeger
202400045778,98734,BlesseHospitalise
202400045779,93070,BlesseLeger
202400045780,92026,BlesseLeger
202400045781,94073,BlesseLeger
202400045782,75112,BlesseHospitalise
202400045783,93050,BlesseLeger
202400045784,93008,BlesseLeger
202400045785,94017,BlesseLeger
202400045786,92024,BlesseLeger
202400045787,75119,BlesseLeger
202400045788,68118,BlesseHospitalise
202400045789,93050,BlesseLeger
202400045790,93005,BlesseLeger
202400045791,92014,BlesseLeger
202400045792,75118,BlesseLeger
202400045793,13097,BlesseLeger
202400045794,75120,BlesseLeger
202400045795,75116,BlesseLeger
202400045796,93001,BlesseLeger
202400045797,97224,BlesseHospitalise
202400045798,31022,BlesseLeger
202400045799,75116,BlesseLeger
202400045800,75118,BlesseLeger
202400045801,92063,BlesseLeger
202400045802,29233,Tue
202400045803,75111,BlesseLeger
202400045804,75116,BlesseLeger
202400045805,92062,BlesseLeger
202400045806,77126,BlesseHospitalise
202400045807,75107,BlesseLeger
202400045808,98810,Tue
202400045809,75116,BlesseLeger
202400045810,92050,BlesseHospitalise
202400045811,75107,BlesseLeger
202400045812,97422,BlesseHospitalise
202400045813,77465,BlesseHospitalise
202400045814,75113,BlesseLeger
202400045815,92025,BlesseLeger
202400045816,77508,BlesseLeger
202400045817,75112,BlesseLeger
202400045818,75107,BlesseLeger
202400045819,97210,Tue
202400045820,92025,BlesseLeger
202400045821,34157,BlesseHospitalise
202400045822,75112,BlesseLeger
202400045823,75101,BlesseLeger
202400045824,92024,BlesseLeger
202400045825,97225,BlesseHospitalise
202400045826,94052,BlesseLeger
202400045827,05053,BlesseHospitalise
202400045828,75111,BlesseLeger
202400045829,92023,BlesseLeger
202400045830,94003,BlesseHospitalise
202400045831,59653,BlesseHospitalise
202400045832,92012,BlesseHospitalise
202400045833,75109,BlesseLeger
202400045834,71394,BlesseHospitalise
202400045835,93059,BlesseLeger
202400045836,92012,BlesseLeger
202400045837,85259,BlesseHospitalise
202400045838,94078,BlesseLeger
202400045839,38507,Tue
202400045840,39364,BlesseHospitalise
202400045841,93066,BlesseLeger
202400045842,15188,BlesseHospitalise
202400045843,94044,BlesseLeger
202400045844,14162,BlesseLeger
202400045845,93027,BlesseLeger
202400045846,19073,BlesseLeger
202400045847,94003,BlesseLeger
202400045848,51583,BlesseHospitalise
202400045849,38364,BlesseHospitalise
202400045850,93010,BlesseLeger
202400045851,94054,BlesseHospitalise
202400045852,01004,BlesseLeger
202400045853,56179,BlesseHospitalise
202400045854,93010,BlesseLeger
202400045855,94022,BlesseHospitalise
202400045856,22206,BlesseHospitalise
202400045857,56090,BlesseHospitalise
202400045858,28104,BlesseLeger
202400045859,93005,BlesseLeger
202400045860,31291,BlesseLeger
202400045861,59546,BlesseHospitalise
202400045862,97229,BlesseLeger
202400045863,92072,BlesseLeger
202400045864,92075,BlesseLeger
202400045865,76602,BlesseHospitalise
202400045866,26138,BlesseHospitalise
202400045867,92033,BlesseLeger
202400045868,2B050,BlesseHospitalise
202400045869,33238,BlesseHospitalise
202400045870,44158,BlesseHospitalise
202400045871,92063,BlesseLeger
202400045872,92064,BlesseLeger
202400045873,62473,BlesseHospitalise
202400045874,92044,BlesseHospitalise
202400045875,89195,Tue
202400045876,49023,BlesseHospitalise
202400045877,92036,BlesseLeger
202400045878,82141,BlesseHospitalise
202400045879,92036,BlesseLeger
202400045880,92040,BlesseLeger
202400045881,51312,BlesseLeger
202400045882,92004,BlesseLeger
202400045883,33485,BlesseHospitalise
202400045884,92026,BlesseLeger
202400045885,56033,BlesseHospitalise
202400045886,92004,BlesseLeger
202400045887,79094,BlesseHospitalise
202400045888,92026,BlesseLeger
202400045889,59323,BlesseLeger
202400045890,60350,BlesseLeger
202400045891,92026,BlesseHospitalise
202400045892,79355,BlesseHospitalise
202400045893,63148,BlesseHospitalise
202400045894,35363,BlesseLeger
202400045895,59249,BlesseLeger
202400045896,65465,BlesseHospitalise
202400045897,22025,BlesseLeger
202400045898,92024,BlesseLeger
202400045899,47179,BlesseLeger
202400045900,33335,BlesseHospitalise
202400045901,13214,BlesseLeger
202400045902,92007,BlesseLeger
202400045903,47089,BlesseHospitalise
202400045904,34088,BlesseHospitalise
202400045905,32169,BlesseLeger
202400045906,60587,BlesseHospitalise
202400045907,83137,BlesseLeger
202400045908,47004,BlesseHospitalise
202400045909,61156,BlesseLeger
202400045910,39331,BlesseLeger
202400045911,33122,BlesseLeger
202400045912,21016,BlesseLeger
202400045913,91377,BlesseLeger
202400045914,68082,Tue
202400045915,42181,Tue
202400045916,91161,BlesseLeger
202400045917,35085,BlesseLeger
202400045918,59566,BlesseLeger
202400045919,44025,BlesseLeger
202400045920,42222,BlesseLeger
202400045921,86126,BlesseHospitalise
202400045922,31066,BlesseHospitalise
202400045923,46170,BlesseHospitalise
202400045924,35272,BlesseHospitalise
202400045925,38300,BlesseHospitalise
202400045926,78640,BlesseLeger
202400045927,47052,BlesseHospitalise
202400045928,41288,BlesseLeger
202400045929,92036,BlesseLeger
202400045930,78029,BlesseLeger
202400045931,72231,BlesseHospitalise
202400045932,34085,BlesseHospitalise
202400045933,02295,BlesseHospitalise
202400045934,78640,BlesseLeger
202400045935,39252,BlesseHospitalise
202400045936,02164,BlesseLeger
202400045937,44043,BlesseLeger
202400045938,91534,BlesseLeger
202400045939,51165,BlesseHospitalise
202400045940,15152,BlesseHospitalise
202400045941,92036,BlesseLeger
202400045942,29277,Tue
202400045943,06059,BlesseHospitalise
202400045944,51660,BlesseLeger
202400045945,31341,BlesseHospitalise
202400045946,78073,BlesseHospitalise
202400045947,92036,BlesseLeger
202400045948,50111,BlesseLeger
202400045949,56243,BlesseHospitalise
202400045950,95394,BlesseLeger
202400045951,43236,BlesseHospitalise
202400045952,54069,BlesseHospitalise
202400045953,93066,BlesseLeger
202400045954,2B251,BlesseHospitalise
202400045955,72322,BlesseHospitalise
202400045956,77249,BlesseLeger
202400045957,10371,BlesseLeger
202400045958,71143,BlesseLeger
202400045959,50550,Tue
202400045960,93005,BlesseLeger
202400045961,89460,BlesseHospitalise
202400045962,50109,Tue
202400045963,94017,BlesseLeger
202400045964,36025,BlesseLeger
202400045965,61007,BlesseHospitalise
202400045966,09307,BlesseHospitalise
202400045967,93008,BlesseLeger
202400045968,94011,BlesseHospitalise
202400045969,34172,Tue
202400045970,87205,BlesseLeger
202400045971,12188,BlesseHospitalise
202400045972,93064,BlesseHospitalise
202400045973,64526,BlesseHospitalise
202400045974,47214,BlesseHospitalise
202400045975,92078,BlesseHospitalise
202400045976,48075,BlesseLeger
202400045977,29051,BlesseLeger
202400045978,16375,BlesseHospitalise
202400045979,33550,BlesseLeger
202400045980,29004,BlesseHospitalise
202400045981,32013,BlesseLeger
202400045982,13044,BlesseLeger
202400045983,33550,BlesseHospitalise
202400045984,16379,BlesseHospitalise
202400045985,44109,BlesseLeger
202400045986,97411,BlesseLeger
202400045987,01181,BlesseLeger
202400045988,40248,BlesseHospitalise
202400045989,26198,BlesseHospitalise
202400045990,29015,BlesseHospitalise
202400045991,97302,BlesseLeger
202400045992,74104,BlesseHospitalise
202400045993,68300,BlesseLeger
202400045994,24573,BlesseHospitalise
202400045995,97120,BlesseLeger
202400045996,15014,BlesseLeger
202400045997,38198,BlesseLeger
202400045998,30228,BlesseHospitalise
202400045999,33498,BlesseHospitalise
202400046000,15012,BlesseLeger
202400046001,38511,BlesseLeger
202400046002,74021,BlesseHospitalise
202400046003,97107,BlesseLeger
202400046004,98715,Tue
202400046005,15014,BlesseLeger
202400046006,88213,BlesseLeger
202400046007,97107,BlesseHospitalise
202400046008,02361,BlesseLeger
202400046009,14118,BlesseLeger
202400046010,74201,BlesseHospitalise
202400046011,51197,BlesseLeger
202400046012,2A004,BlesseLeger
202400046013,44003,BlesseLeger
202400046014,14437,BlesseLeger
202400046015,74172,BlesseHospitalise
202400046016,70410,BlesseLeger
202400046017,91161,BlesseHospitalise
202400046018,14437,BlesseLeger
202400046019,33498,BlesseLeger
202400046020,74123,BlesseLeger
202400046021,06079,BlesseHospitalise
202400046022,13203,BlesseLeger
202400046023,87114,BlesseLeger
202400046024,63272,BlesseLeger
202400046025,45008,BlesseHospitalise
202400046026,13204,BlesseLeger
202400046027,87114,BlesseLeger
202400046028,97701,BlesseHospitalise
202400046029,05096,BlesseHospitalise
202400046030,74010,BlesseLeger
202400046031,30123,BlesseHospitalise
202400046032,13001,BlesseHospitalise
202400046033,17188,Tue
202400046034,87085,BlesseLeger
202400046035,74081,BlesseHospitalise
202400046036,41220,BlesseHospitalise
202400046037,10357,BlesseHospitalise
202400046038,45093,Tue
202400046039,85191,BlesseLeger
202400046040,77264,Tue
202400046041,74118,BlesseLeger
202400046042,98725,BlesseHospitalise
202400046043,43092,BlesseLeger
202400046044,07102,BlesseLeger
202400046045,84031,BlesseLeger
202400046046,07064,BlesseHospitalise
202400046047,57540,BlesseLeger
202400046048,30258,BlesseHospitalise
202400046049,98814,BlesseLeger
202400046050,06088,BlesseHospitalise
202400046051,80021,BlesseLeger
202400046052,07061,BlesseHospitalise
202400046053,57013,Tue
202400046054,06027,BlesseLeger
202400046055,71512,Tue
202400046056,77388,BlesseLeger
202400046057,40273,BlesseHospitalise
202400046058,05061,BlesseLeger
202400046059,13074,BlesseHospitalise
202400046060,80021,BlesseLeger
202400046061,57256,BlesseLeger
202400046062,68269,BlesseHospitalise
202400046063,02691,BlesseHospitalise
202400046064,68317,BlesseHospitalise
202400046065,98735,BlesseLeger
202400046066,04188,BlesseHospitalise
202400046067,71210,BlesseLeger
202400046068,69054,BlesseHospitalise
202400046069,04006,BlesseHospitalise
202400046070,03298,BlesseLeger
202400046071,75116,BlesseHospitalise
202400046072,78123,BlesseLeger
202400046073,87099,BlesseHospitalise
202400046074,97416,BlesseLeger
202400046075,79270,Tue
202400046076,38091,BlesseHospitalise
202400046077,75120,BlesseHospitalise
202400046078,77284,BlesseLeger
202400046079,85202,BlesseLeger
202400046080,86062,BlesseLeger
202400046081,61080,Tue
202400046082,75119,BlesseLeger
202400046083,76447,BlesseLeger
202400046084,97407,BlesseLeger
202400046085,28086,BlesseLeger
202400046086,29103,BlesseHospitalise
202400046087,75118,BlesseLeger
202400046088,33238,BlesseHospitalise
202400046089,97302,BlesseLeger
202400046090,29058,BlesseHospitalise
202400046091,50294,Tue
202400046092,28170,BlesseLeger
202400046093,75117,BlesseLeger
202400046094,69386,BlesseLeger
202400046095,73222,BlesseLeger
202400046096,60134,BlesseLeger
202400046097,56151,BlesseLeger
202400046098,73065,BlesseLeger
202400046099,75115,BlesseLeger
202400046100,97209,BlesseLeger
202400046101,60211,Tue
202400046102,17087,BlesseLeger
202400046103,35004,BlesseHospitalise
202400046104,72181,BlesseLeger
202400046105,75114,BlesseLeger
202400046106,69385,BlesseHospitalise
202400046107,59002,BlesseLeger
202400046108,72181,BlesseLeger
202400046109,30336,BlesseHospitalise
202400046110,97101,BlesseLeger
202400046111,33249,BlesseLeger
202400046112,60157,BlesseHospitalise
202400046113,30089,BlesseHospitalise
202400046114,75113,BlesseLeger
202400046115,69266,BlesseLeger
202400046116,91573,BlesseLeger
202400046117,13215,BlesseLeger
202400046118,97113,BlesseHospitalise
202400046119,75110,BlesseLeger
202400046120,69259,BlesseLeger
202400046121,93066,BlesseLeger
202400046122,83062,BlesseLeger
202400046123,91544,BlesseLeger
202400046124,69091,BlesseHospitalise
202400046125,75108,BlesseLeger
202400046126,95527,BlesseLeger
202400046127,69286,BlesseLeger
202400046128,68224,BlesseLeger
202400046129,75108,BlesseHospitalise
202400046130,92036,BlesseLeger
202400046131,86194,BlesseLeger
202400046132,69296,BlesseHospitalise
202400046133,75104,BlesseLeger
202400046134,67218,BlesseLeger
202400046135,84007,BlesseLeger
202400046136,33318,BlesseLeger
202400046137,93066,BlesseLeger
202400046138,75102,BlesseLeger
202400046139,78481,BlesseLeger
202400046140,67482,BlesseLeger
202400046141,59016,BlesseLeger
202400046142,78401,BlesseHospitalise
202400046143,94081,BlesseLeger
202400046144,67462,BlesseLeger
202400046145,91228,BlesseLeger
202400046146,78401,BlesseLeger
202400046147,64348,Tue
202400046148,94078,BlesseLeger
202400046149,92050,BlesseLeger
202400046150,64122,BlesseLeger
202400046151,94078,BlesseLeger
202400046152,38185,BlesseHospitalise
202400046153,94028,BlesseLeger
202400046154,63113,BlesseHospitalise
202400046155,93078,BlesseLeger
202400046156,97611,BlesseLeger
202400046157,76351,BlesseHospitalise
202400046158,61001,BlesseLeger
202400046159,94028,BlesseLeger
202400046160,97416,BlesseLeger
202400046161,93007,BlesseLeger
202400046162,76351,BlesseLeger
202400046163,59447,Tue
202400046164,97213,BlesseLeger
202400046165,94022,BlesseLeger
202400046166,93013,BlesseHospitalise
202400046167,59383,Tue
202400046168,97213,Tue
202400046169,94071,BlesseLeger
202400046170,71486,BlesseLeger
202400046171,93007,BlesseLeger
202400046172,69256,BlesseHospitalise
202400046173,94071,BlesseLeger
202400046174,59350,BlesseHospitalise
202400046175,69385,BlesseLeger
202400046176,94002,BlesseLeger
202400046177,77059,BlesseLeger
202400046178,49015,BlesseLeger
202400046179,69259,BlesseLeger
202400046180,2B037,BlesseLeger
202400046181,49007,BlesseLeger
202400046182,93072,BlesseLeger
202400046183,64102,BlesseHospitalise
202400046184,97101,BlesseLeger
202400046185,42218,BlesseLeger
202400046186,97113,Tue
202400046187,93048,BlesseHospitalise
202400046188,63113,BlesseLeger
202400046189,61218,BlesseLeger
202400046190,2A004,BlesseHospitalise
202400046191,60057,BlesseLeger
202400046192,93046,BlesseLeger
202400046193,95424,BlesseLeger
202400046194,57491,BlesseLeger
202400046195,93047,BlesseLeger
202400046196,34003,BlesseLeger
202400046197,91027,BlesseLeger
202400046198,92078,BlesseLeger
202400046199,32013,BlesseLeger
202400046200,54547,BlesseLeger
202400046201,87085,BlesseLeger
202400046202,92047,BlesseLeger
202400046203,54395,BlesseLeger
202400046204,87085,BlesseHospitalise
202400046205,22215,BlesseLeger
202400046206,92050,BlesseLeger
202400046207,54547,BlesseLeger
202400046208,92049,BlesseHospitalise
202400046209,83126,BlesseLeger
202400046210,19272,BlesseHospitalise
202400046211,54395,BlesseLeger
202400046212,92020,BlesseLeger
202400046213,18213,Tue
202400046214,81163,Tue
202400046215,54323,BlesseLeger
202400046216,92040,BlesseLeger
202400046217,17300,BlesseLeger
202400046218,80021,BlesseLeger
202400046219,50129,BlesseHospitalise
202400046220,92026,BlesseLeger
202400046221,14220,BlesseLeger
202400046222,76212,BlesseLeger
202400046223,49267,Tue
202400046224,92024,BlesseLeger
202400046225,13211,BlesseLeger
202400046226,72181,BlesseLeger
202400046227,92071,BlesseHospitalise
202400046228,47001,BlesseLeger
202400046229,13203,BlesseLeger
202400046230,92004,BlesseLeger
202400046231,45208,BlesseLeger
202400046232,69264,BlesseLeger
202400046233,13005,BlesseLeger
202400046234,01290,BlesseLeger
202400046235,44143,BlesseHospitalise
202400046236,83072,BlesseHospitalise
202400046237,13001,BlesseLeger
202400046238,69259,BlesseLeger
202400046239,95487,BlesseLeger
202400046240,39300,BlesseLeger
202400046241,67365,BlesseLeger
202400046242,10387,BlesseLeger
202400046243,28425,BlesseLeger
202400046244,37261,BlesseLeger
202400046245,06027,BlesseLeger
202400046246,97404,BlesseHospitalise
202400046247,64269,BlesseHospitalise
202400046248,75113,BlesseLeger
202400046249,37261,BlesseLeger
202400046250,97222,BlesseHospitalise
202400046251,64122,BlesseLeger
202400046252,75113,BlesseLeger
202400046253,21485,BlesseLeger
202400046254,36044,BlesseLeger
202400046255,63014,BlesseLeger
202400046256,75118,BlesseLeger
202400046257,01033,BlesseHospitalise
202400046258,62765,BlesseLeger
202400046259,75116,BlesseHospitalise
202400046260,34172,BlesseLeger
202400046261,97413,BlesseLeger
202400046262,62427,BlesseHospitalise
202400046263,75114,BlesseLeger
202400046264,62570,BlesseHospitalise
202400046265,13001,BlesseLeger
202400046266,75113,BlesseLeger
202400046267,59279,BlesseLeger
202400046268,09122,BlesseLeger
202400046269,75111,BlesseLeger
202400046270,97413,Tue
202400046271,56260,BlesseLeger
202400046272,06088,BlesseHospitalise
202400046273,94068,BlesseLeger
202400046274,89398,BlesseLeger
202400046275,54395,BlesseLeger
202400046276,06027,BlesseLeger
202400046277,94068,BlesseLeger
202400046278,63055,BlesseHospitalise
202400046279,54025,BlesseLeger
202400046280,61116,BlesseHospitalise
202400046281,01451,BlesseLeger
202400046282,93073,BlesseLeger
202400046283,35018,BlesseHospitalise
202400046284,51454,BlesseLeger
202400046285,75119,BlesseLeger
202400046286,93066,BlesseLeger
202400046287,38399,BlesseHospitalise
202400046288,50129,BlesseLeger
202400046289,75120,BlesseLeger
202400046290,38171,BlesseLeger
202400046291,47001,BlesseLeger
202400046292,93066,BlesseLeger
202400046293,03239,Tue
202400046294,75119,BlesseLeger
202400046295,47001,BlesseLeger
202400046296,93010,BlesseLeger
202400046297,14348,BlesseHospitalise
202400046298,75119,BlesseLeger
202400046299,42044,BlesseLeger
202400046300,93077,BlesseLeger
202400046301,50256,BlesseHospitalise
202400046302,40279,BlesseHospitalise
202400046303,75118,BlesseHospitalise
202400046304,43268,BlesseLeger
202400046305,93050,BlesseLeger
202400046306,37261,BlesseLeger
202400046307,75117,BlesseLeger
202400046308,07308,BlesseHospitalise
202400046309,93005,BlesseLeger
202400046310,37122,BlesseLeger
202400046311,52470,BlesseLeger
202400046312,75108,BlesseLeger
202400046313,92064,BlesseLeger
202400046314,33281,BlesseLeger
202400046315,69050,Tue
202400046316,75116,BlesseLeger
202400046317,67506,BlesseLeger
202400046318,92051,BlesseLeger
202400046319,75115,BlesseLeger
202400046320,30189,BlesseHospitalise
202400046321,54173,BlesseHospitalise
202400046322,75115,BlesseLeger
202400046323,30243,BlesseLeger
202400046324,13037,BlesseHospitalise
202400046325,06114,BlesseLeger
202400046326,75114,BlesseLeger
202400046327,29232,BlesseHospitalise
202400046328,21473,BlesseLeger
202400046329,40304,BlesseLeger
202400046330,75112,BlesseLeger
202400046331,45315,BlesseLeger
202400046332,97204,BlesseHospitalise
202400046333,95355,BlesseLeger
202400046334,75110,BlesseLeger
202400046335,34182,BlesseHospitalise
202400046336,35226,BlesseHospitalise
202400046337,75107,BlesseLeger
202400046338,68289,BlesseHospitalise
202400046339,75103,BlesseLeger
202400046340,01448,Tue
202400046341,75103,BlesseLeger
202400046342,68344,BlesseLeger
202400046343,56190,BlesseHospitalise
202400046344,75104,BlesseLeger
202400046345,73150,BlesseHospitalise
202400046346,59130,BlesseHospitalise
202400046347,42147,BlesseLeger
202400046348,82025,BlesseLeger
202400046349,94074,BlesseLeger
202400046350,38176,BlesseHospitalise
202400046351,82121,BlesseHospitalise
202400046352,01043,BlesseLeger
202400046353,94052,BlesseLeger
202400046354,69069,BlesseLeger
202400046355,69088,BlesseLeger
202400046356,94016,BlesseLeger
202400046357,85112,BlesseHospitalise
202400046358,63229,BlesseHospitalise
202400046359,94073,BlesseLeger
202400046360,27365,BlesseLeger
202400046361,94028,BlesseLeger
202400046362,55046,Tue
202400046363,13212,BlesseLeger
202400046364,49167,BlesseHospitalise
202400046365,93001,BlesseHospitalise
202400046366,13001,BlesseLeger
202400046367,12026,Tue
202400046368,93071,BlesseLeger
202400046369,13215,BlesseLeger
202400046370,42118,BlesseLeger
202400046371,93070,BlesseLeger
202400046372,39062,BlesseHospitalise
202400046373,13202,BlesseLeger
202400046374,93066,BlesseLeger
202400046375,13215,BlesseLeger
202400046376,02558,BlesseHospitalise
202400046377,93048,BlesseLeger
202400046378,83137,Tue
202400046379,02439,BlesseLeger
202400046380,93014,BlesseLeger
202400046381,33143,BlesseLeger
202400046382,03105,BlesseHospitalise
202400046383,93029,BlesseLeger
202400046384,33143,BlesseLeger
202400046385,01239,BlesseLeger
202400046386,93047,BlesseLeger
202400046387,94003,BlesseLeger
202400046388,26376,BlesseHospitalise
202400046389,91174,BlesseLeger
202400046390,93001,BlesseLeger
202400046391,58026,BlesseHospitalise
202400046392,75113,BlesseLeger
202400046393,72276,BlesseHospitalise
202400046394,92063,BlesseLeger
202400046395,60509,BlesseLeger
202400046396,78545,BlesseLeger
202400046397,92051,BlesseLeger
202400046398,07201,BlesseLeger
202400046399,78322,BlesseLeger
202400046400,92049,BlesseLeger
202400046401,21308,BlesseLeger
202400046402,92025,BlesseLeger
202400046403,93066,BlesseLeger
202400046404,30062,BlesseLeger
202400046405,93027,BlesseLeger
202400046406,52377,BlesseHospitalise
202400046407,95018,BlesseLeger
202400046408,92023,BlesseLeger
202400046409,52107,BlesseHospitalise
202400046410,95491,BlesseLeger
202400046411,38242,Tue
202400046412,92007,BlesseLeger
202400046413,93007,BlesseLeger
202400046414,77100,BlesseLeger
202400046415,95527,BlesseLeger
202400046416,92004,BlesseLeger
202400046417,01049,BlesseLeger
202400046418,95277,BlesseLeger
202400046419,01032,BlesseLeger
202400046420,35250,BlesseHospitalise
202400046421,13110,BlesseLeger
202400046422,97415,BlesseHospitalise
202400046423,97611,BlesseLeger
202400046424,34032,BlesseLeger
202400046425,97416,BlesseLeger
202400046426,97416,BlesseLeger
202400046427,45312,BlesseHospitalise
202400046428,34294,BlesseHospitalise
202400046429,33352,BlesseHospitalise
202400046430,98735,Tue
202400046431,97209,BlesseLeger
202400046432,97124,BlesseHospitalise
202400046433,97209,BlesseLeger
202400046434,68023,BlesseHospitalise
202400046435,97209,BlesseLeger
202400046436,68143,Tue
202400046437,97230,BlesseHospitalise
202400046438,2A004,BlesseLeger
202400046439,95535,Tue
202400046440,37179,BlesseHospitalise
202400046441,91345,BlesseLeger
202400046442,83125,Tue
202400046443,06048,BlesseLeger
202400046444,91687,BlesseLeger
202400046445,51079,BlesseHospitalise
202400046446,56101,BlesseLeger
202400046447,13027,BlesseHospitalise
202400046448,91589,BlesseLeger
202400046449,26084,BlesseLeger
202400046450,76070,BlesseLeger
202400046451,90010,BlesseHospitalise
202400046452,52037,BlesseLeger
202400046453,65455,BlesseLeger
202400046454,88209,BlesseHospitalise
202400046455,68382,BlesseLeger
202400046456,65446,BlesseHospitalise
202400046457,55039,BlesseHospitalise
202400046458,87085,BlesseHospitalise
202400046459,11262,BlesseHospitalise
202400046460,84007,BlesseLeger
202400046461,61481,BlesseLeger
202400046462,07247,BlesseLeger
202400046463,12243,BlesseLeger
202400046464,46307,Tue
202400046465,69134,BlesseHospitalise
202400046466,31187,Tue
202400046467,47185,BlesseLeger
202400046468,29237,BlesseHospitalise
202400046469,44194,BlesseHospitalise
202400046470,29027,BlesseHospitalise
202400046471,13028,BlesseLeger
202400046472,29037,BlesseLeger
202400046473,77495,BlesseHospitalise
202400046474,67482,BlesseHospitalise
202400046475,40273,BlesseHospitalise
202400046476,77288,BlesseLeger
202400046477,62907,BlesseHospitalise
202400046478,77445,BlesseHospitalise
202400046479,24217,BlesseLeger
202400046480,59456,BlesseHospitalise
202400046481,76351,BlesseHospitalise
202400046482,98734,BlesseHospitalise
202400046483,59507,BlesseLeger
202400046484,72300,BlesseLeger
202400046485,76351,BlesseLeger
202400046486,77384,BlesseLeger
202400046487,69244,BlesseHospitalise
202400046488,92047,BlesseLeger
202400046489,74010,BlesseHospitalise
202400046490,73010,BlesseHospitalise
202400046491,78640,BlesseLeger
202400046492,77190,BlesseHospitalise
202400046493,78646,BlesseHospitalise
202400046494,77382,BlesseLeger
202400046495,92036,BlesseLeger
202400046496,72181,BlesseLeger
202400046497,34332,BlesseHospitalise
202400046498,71306,BlesseLeger
202400046499,93005,BlesseLeger
202400046500,34151,BlesseHospitalise
202400046501,71270,BlesseLeger
202400046502,93066,BlesseLeger
202400046503,06015,BlesseHospitalise
202400046504,70550,BlesseLeger
202400046505,93066,BlesseLeger
202400046506,67218,BlesseLeger
202400046507,95424,BlesseLeger
202400046508,06048,BlesseLeger
202400046509,64545,BlesseLeger
202400046510,93005,BlesseLeger
202400046511,64348,BlesseLeger
202400046512,13041,BlesseLeger
202400046513,42044,BlesseLeger
202400046514,64024,BlesseLeger
